Name,Brand,GPU Brand,GPU Series,GPU Chipset,Model,Memory Size,Memory Type,Base Clock,Boost Clock,TDP,Interface,Length,Cooling Type,Power Connectors,SLI Support,CrossFire Support,DisplayPort,HDMI,G-SYNC Support,FreeSync Support,Expansion Slots,Release Date,Price,Rating,Reviews,Availability,List_Price,URL,Product_ID,Page
ZOTAC GAMING GeForce RTX 4060 Ti Twin Edge OC S...34th / 101,Zotac,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,ZT-D40610H-10SMP,8 GB,GDDR6,2310 MHz,2550 MHz,160 W,PCIe x16,226 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$366,https://pangoly.com/en/product/zotac-gaming-geforce-rtx-4060-ti-twin-edge-oc-spider-man,fa09433e-f36b-1410-8bb8-003fe7c988bc,44
Zotac GeForce RTX 4060 Ti Twin Edge34th / 101,Zotac,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,ZT-D40610E-10M,8 GB,GDDR6,2310 MHz,2535 MHz,160 W,PCIe x16,226 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$380,https://pangoly.com/en/product/zotac-geforce-rtx-4060-ti-twin-edge,7b09433e-f36b-1410-8bb8-003fe7c988bc,45
MSI GeForce RTX 4060 Ti GAMING X 8G34th / 101,Msi,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,RTX 4060 Ti GAMING X 8GGeForce RTX 4060 Ti GAMING X 8G,8 GB,GDDR6,2310 MHz,2640 MHz,160 W,PCIe x16,247 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$387,https://pangoly.com/en/product/msi-geforce-rtx-4060-ti-gaming-x-8g,c309433e-f36b-1410-8bb8-003fe7c988bc,45
MSI GeForce RTX 4060 Ti VENTUS 3X 8G OC34th / 101,Msi,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,RTX 4060 Ti VENTUS 3X 8G OCGeForce RTX 4060 Ti VENTUS 3X 8G OC,8 GB,GDDR6,2310 MHz,2565 MHz,160 W,PCIe x16,308 mm,3 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$399,https://pangoly.com/en/product/msi-geforce-rtx-4060-ti-ventus-3x-8g-oc,eb09433e-f36b-1410-8bb8-003fe7c988bc,45
NVIDIA GeForce RTX 4060 Ti 8GB Founders Edition34th / 101,,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,900-1G141-2560-000,8 GB,GDDR6,2310 MHz,2540 MHz,165 W,PCIe x16,240 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$399,https://pangoly.com/en/product/nvidia-geforce-rtx-4060-ti-8gb-founders-edition,8b0c433e-f36b-1410-8bb8-003fe7c988bc,45
Gigabyte GeForce RTX 4060 Ti EAGLE OC 8G34th / 101,Gigabyte,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,GV-N406TEAGLE OC-8GD,8 GB,GDDR6,2310 MHz,2550 MHz,165 W,PCIe x16,272 mm,3 Fans,1 PCIe 8-pin,No,No,2,2,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$410,https://pangoly.com/en/product/gigabyte-geforce-rtx-4060-ti-eagle-oc-8g,ac09433e-f36b-1410-8bb8-003fe7c988bc,45
Gigabyte GeForce RTX 4060 Ti AERO OC34th / 101,Gigabyte,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,GV-N406TAERO OC-8GD,8 GB,GDDR6,2310 MHz,2580 MHz,165 W,PCIe x16,281 mm,3 Fans,1 PCIe 8-pin,No,No,2,2,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$428,https://pangoly.com/en/product/gigabyte-geforce-rtx-4060-ti-aero-oc,9409433e-f36b-1410-8bb8-003fe7c988bc,45
Gigabyte Aorus GeForce RTX 4060 Ti ELITE 8G34th / 101,Gigabyte,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,GV-N406TAORUS E-8GD,8 GB,GDDR6,2310 MHz,2655 MHz,165 W,PCIe x16,301 mm,3 Fans,1 PCIe 8-pin,No,No,2,2,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$430,https://pangoly.com/en/product/gigabyte-aorus-geforce-rtx-4060-ti-elite-8g,7309433e-f36b-1410-8bb8-003fe7c988bc,45
MSI GeForce RTX 4060 Ti GAMING 8G34th / 101,Msi,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,RTX 4060 Ti GAMING 8GGeForce RTX 4060 Ti GAMING 8G,8 GB,GDDR6,2310 MHz,2535 MHz,160 W,PCIe x16,247 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$430,https://pangoly.com/en/product/msi-geforce-rtx-4060-ti-gaming-8g,110a433e-f36b-1410-8bb8-003fe7c988bc,45
ZOTAC GAMING GeForce RTX 4060 Ti Twin Edge OC W...34th / 101,Zotac,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,ZT-D40610Q-10M,8 GB,GDDR6,2310 MHz,2565 MHz,160 W,PCIe x16,226 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$440,https://pangoly.com/en/product/zotac-gaming-geforce-rtx-4060-ti-twin-edge-oc-white-edition,b409433e-f36b-1410-8bb8-003fe7c988bc,45
MSI GeForce RTX 4060 Ti GAMING X TRIO 8G34th / 101,Msi,NVIDIA,RTX 4060,GeForce RTX 4060 Ti 8GB,RTX 4060 Ti GAMING X TRIO 8GGeForce RTX 4060 Ti GAMING X TRIO 8G,8 GB,GDDR6,2310 MHz,2670 MHz,160 W,PCIe x16,338 mm,3 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$450,https://pangoly.com/en/product/msi-geforce-rtx-4060-ti-gaming-x-trio-8g,d509433e-f36b-1410-8bb8-003fe7c988bc,45
GIGABYTE GeForce RTX 4070 Ti AERO OC V2 12G11th / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070 Ti,GV-N407TAERO OCV2-12GD,12 GB,GDDR6X,2310 MHz,2640 MHz,285 W,PCIe x16,300 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"May 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$800,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-ti-aero-oc-v2-12g,20ea8608-d17a-46be-8a43-08dbc997a8ce,45
ASUS ROG Strix GeForce RTX 4070 OC Edition22nd / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,4,In Stock,$750,https://pangoly.com/en/product/asus-rog-strix-geforce-rtx-4070-oc-edition,c475d22c-7ebd-4d59-eb0c-08dbf343826c,45
ZOTAC GeForce RTX 4070 Twin Edge OC Spider-Man22nd / 101,Zotac,NVIDIA,RTX 4070,GeForce RTX 4070,ZT-D40700H-10SMP,12 GB,GDDR6X,1920 MHz,2490 MHz,200 W,PCIe x16,226 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,2,Out of Stock,$570,https://pangoly.com/en/product/zotac-geforce-rtx-4070-twin-edge-oc-spider-man,7f0a791d-7868-496c-6707-08db5eb0371f,46
PowerColor Hellhound Spectral White Radeon RX 7...6th / 101,Powercolor,AMD,RX 7900,Radeon RX 7900 XTX,RX 7900 XTX 24G-L/OC/WHITE,24 GB,GDDR6,2300 MHz,2525 MHz,355 W,PCIe x16,338 mm,3 Fans,2 PCIe 8-pin,No,No,3,1,No,Yes,3,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,2,Out of Stock,$1000,https://pangoly.com/en/product/powercolor-hellhound-spectral-white-radeon-rx-7900-xtx,420b20fc-6dbe-4370-66fe-08db5eb0371f,46
Asus ROG Strix GeForce RTX 407022nd / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070,rog-strix-rtx4070-12g-gaming90YV0J01-M0AA00,12 GB,GDDR6X,2475 MHz,2505 MHz,200 W,PCIe x16,339 mm,3 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$720,https://pangoly.com/en/product/asus-rog-strix-geforce-rtx-4070,6ccd423e-f36b-1410-8bb6-003fe7c988bc,46
MSI GeForce RTX 4070 VENTUS 2X 12G OC22nd / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070,RTX 4070 VENTUS 2X 12G OC,12 GB,GDDR6X,1920 MHz,2520 MHz,200 W,PCIe x16,242 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$810,https://pangoly.com/en/product/msi-geforce-rtx-4070-ventus-2x-12g-oc,b3cd423e-f36b-1410-8bb6-003fe7c988bc,46
Gigabyte GeForce RTX 4070 WINDFORCE OC 12G22nd / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070,GV-N4070WF3OC-12GD,12 GB,GDDR6X,1920 MHz,2490 MHz,200 W,PCIe x16,261 mm,3 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$879,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-windforce-oc-12g,59cd423e-f36b-1410-8bb6-003fe7c988bc,46
NVIDIA GeForce RTX 4070 Founders Edition22nd / 101,,NVIDIA,RTX 4070,GeForce RTX 4070,900-1G141-2544-000,12 GB,GDDR6X,1920 MHz,2480 MHz,200 W,PCIe x16,240 mm,2 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$881,https://pangoly.com/en/product/nvidia-geforce-rtx-4070-founders-edition,1ccf423e-f36b-1410-8bb6-003fe7c988bc,46
MSI GeForce RTX 4070 VENTUS 3X 12G OC22nd / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070,RTX 4070 VENTUS 3X 12G OCGeForce RTX 4070 VENTUS 3X 12G OC,12 GB,GDDR6X,1920 MHz,2520 MHz,200 W,PCIe x16,308 mm,3 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1000,https://pangoly.com/en/product/msi-geforce-rtx-4070-ventus-3x-12g-oc,9ccd423e-f36b-1410-8bb6-003fe7c988bc,46
Gigabyte GeForce RTX 4070 GAMING OC 12G22nd / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070,GV-N4070GAMING OC-12GD,12 GB,GDDR6X,1920 MHz,2565 MHz,200 W,PCIe x16,300 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,In Stock,$1140,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-gaming-oc-12g,73cd423e-f36b-1410-8bb6-003fe7c988bc,46
ASUS Dual GeForce RTX 407022nd / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070,dual-rtx4070-12g,12 GB,GDDR6X,1920 MHz,2505 MHz,200 W,PCIe x16,267 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,Out of Stock,$420,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070,44cd423e-f36b-1410-8bb6-003fe7c988bc,46
ASUS TUF Gaming GeForce RTX 4070 OC Edition22nd / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070,tuf-rtx4070-o12g-gaming90YV0IZ0-M0AA00,12 GB,GDDR6X,1920 MHz,2580 MHz,200 W,PCIe x16,301 mm,3 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$476,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-4070-oc-edition,60cd423e-f36b-1410-8bb6-003fe7c988bc,46
PNY GeForce RTX 4070 12GB XLR8 Gaming VERTO EPI...22nd / 101,Pny,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,0,Out of Stock,$499,https://pangoly.com/en/product/pny-geforce-rtx-4070-12gb-xlr8-gaming-verto-epic-x-rgb-triple-fan,0fce423e-f36b-1410-8bb6-003fe7c988bc,46
PNY GeForce RTX 4070 12GB VERTO Dual Fan22nd / 101,Pny,NVIDIA,RTX 4070,GeForce RTX 4070,VCG407012DFXPB1,12 GB,GDDR6X,1920 MHz,2475 MHz,200 W,PCIe x16,247 mm,3 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$540,https://pangoly.com/en/product/pny-geforce-rtx-4070-12gb-verto-dual-fan,8ecd423e-f36b-1410-8bb6-003fe7c988bc,46
MSI GeForce RTX 4070 VENTUS 3X 12G22nd / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070,RTX 4070 VENTUS 3X 12G,12 GB,GDDR6X,1920 MHz,2520 MHz,200 W,PCIe x16,308 mm,3 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$540,https://pangoly.com/en/product/msi-geforce-rtx-4070-ventus-3x-12g,87cd423e-f36b-1410-8bb6-003fe7c988bc,47
Gigabyte GeForce RTX 4070 EAGLE OC 12G22nd / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070,GV-N4070EAGLE OC-12GD,12 GB,GDDR6X,1920 MHz,2505 MHz,200 W,PCIe x16,261 mm,3 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,Out of Stock,$550,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-eagle-oc-12g,95cd423e-f36b-1410-8bb6-003fe7c988bc,47
MSI GeForce RTX 4070 VENTUS 2X 12G22nd / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070,RTX 4070 VENTUS 2X 12GGeForce RTX 4070 VENTUS 2X 12G,12 GB,GDDR6X,1920 MHz,2490 MHz,200 W,PCIe x16,242 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$550,https://pangoly.com/en/product/msi-geforce-rtx-4070-ventus-2x-12g,c4cd423e-f36b-1410-8bb6-003fe7c988bc,47
ZOTAC GeForce RTX 4070 Twin Edge22nd / 101,Zotac,NVIDIA,RTX 4070,GeForce RTX 4070,ZT-D40700E-10M,12 GB,GDDR6X,1920 MHz,2475 MHz,200 W,PCIe x16,226 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$560,https://pangoly.com/en/product/zotac-geforce-rtx-4070-twin-edge,d4cd423e-f36b-1410-8bb6-003fe7c988bc,47
ASUS Dual GeForce RTX 4070 OC Edition22nd / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070,dual-rtx4070-o12g90YV0IZ2-M0AA00,12 GB,GDDR6X,1920 MHz,2550 MHz,200 W,PCIe x16,267 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$560,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070-oc-edition,48cd423e-f36b-1410-8bb6-003fe7c988bc,47
ZOTAC GeForce RTX 4070 Twin Edge OC22nd / 101,Zotac,NVIDIA,RTX 4070,GeForce RTX 4070,ZT-D40700H-10M,12 GB,GDDR6X,1920 MHz,2490 MHz,200 W,PCIe x16,226 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$570,https://pangoly.com/en/product/zotac-geforce-rtx-4070-twin-edge-oc,decd423e-f36b-1410-8bb6-003fe7c988bc,47
ASUS Dual GeForce RTX 4070 White OC Edition22nd / 101,Asus,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,3,Out of Stock,$570,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070-white-oc-edition,7acd423e-f36b-1410-8bb6-003fe7c988bc,47
MSI GeForce RTX 4070 GAMING X TRIO 12G22nd / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070,RTX 4070 GAMING X TRIO 12GGeForce RTX 4070 GAMING X TRIO 12G,12 GB,GDDR6X,1920 MHz,2625 MHz,215 W,PCIe x16,338 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$570,https://pangoly.com/en/product/msi-geforce-rtx-4070-gaming-x-trio-12g,a6cd423e-f36b-1410-8bb6-003fe7c988bc,47
ASUS Dual GeForce RTX 4070 White Edition22nd / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070,dual-rtx4070-12g-white,12 GB,GDDR6X,2475 MHz,2505 MHz,200 W,PCIe x16,267 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$580,https://pangoly.com/en/product/asus-dual-geforce-rtx-4070-white-edition,afcd423e-f36b-1410-8bb6-003fe7c988bc,47
PNY GeForce RTX 4070 12GB XLR8 VERTO EPIC-X RGB...22nd / 101,Pny,NVIDIA,RTX 4070,,,,,,,,,,,,,,,,,,,,$96,5/5,0,Out of Stock,$590,https://pangoly.com/en/product/pny-geforce-rtx-4070-12gb-xlr8-verto-epic-x-rgb-triple-fan-oc,9fce423e-f36b-1410-8bb6-003fe7c988bc,47
Zotac GeForce RTX 4070 Trinity22nd / 101,Zotac,NVIDIA,RTX 4070,GeForce RTX 4070,ZT-D40700D-10P,12 GB,GDDR6X,1920 MHz,2475 MHz,200 W,PCIe x16,307 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$600,https://pangoly.com/en/product/zotac-geforce-rtx-4070-trinity,17ce423e-f36b-1410-8bb6-003fe7c988bc,47
ASUS TUF Gaming GeForce RTX 407022nd / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070,tuf-rtx4070-12g-gaming,12 GB,GDDR6X,2475 MHz,2505 MHz,200 W,PCIe x16,301 mm,3 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$600,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-4070,53cd423e-f36b-1410-8bb6-003fe7c988bc,47
Zotac GeForce RTX 4070 AMP AIRO22nd / 101,Zotac,NVIDIA,RTX 4070,GeForce RTX 4070,ZT-D40700F-10P,12 GB,GDDR6X,1920 MHz,2535 MHz,215 W,PCIe x16,308 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$620,https://pangoly.com/en/product/zotac-geforce-rtx-4070-amp-airo,5ece423e-f36b-1410-8bb6-003fe7c988bc,48
MSI GeForce RTX 4070 GAMING TRIO 12G22nd / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070,RTX 4070 GAMING TRIO 12G,12 GB,GDDR6X,1920 MHz,2490 MHz,200 W,PCIe x16,338 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,3,Out of Stock,$640,https://pangoly.com/en/product/msi-geforce-rtx-4070-gaming-trio-12g,99ce423e-f36b-1410-8bb6-003fe7c988bc,48
Gigabyte GeForce RTX 4070 AERO OC 12G22nd / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070,GV-N4070AERO OC-12GD,12 GB,GDDR6X,1920 MHz,2565 MHz,200 W,PCIe x16,300 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$670,https://pangoly.com/en/product/gigabyte-geforce-rtx-4070-aero-oc-12g,7fcd423e-f36b-1410-8bb6-003fe7c988bc,48
Gigabyte AORUS GeForce RTX 4070 MASTER 12G22nd / 101,Gigabyte,NVIDIA,RTX 4070,GeForce RTX 4070,GV-N4070AORUS M-12GD,12 GB,GDDR6X,1920 MHz,2595 MHz,200 W,PCIe x16,342 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,Out of Stock,$700,https://pangoly.com/en/product/gigabyte-aorus-geforce-rtx-4070-master-12g,cfcd423e-f36b-1410-8bb6-003fe7c988bc,48
Inno3D GEFORCE RTX 4070 TWIN X222nd / 101,Inno3D,NVIDIA,RTX 4070,GeForce RTX 4070,N40702-126X-185252N,12 GB,GDDR6X,1920 MHz,2475 MHz,200 W,PCIe x16,250 mm,2 Fans,1 PCIe 8-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/inno3d-geforce-rtx-4070-twin-x2,7bce423e-f36b-1410-8bb6-003fe7c988bc,48
Palit GeForce RTX 4080 JetStream5th / 101,Palit,NVIDIA,RTX 4080,GeForce RTX 4080,NED4080019T2-1032J,16 GB,GDDR6X,2205 MHz,2505 MHz,320 W,PCIe x16,329 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,2,"April 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Availability not specified,Price not found,https://pangoly.com/en/product/palit-geforce-rtx-4080-jetstream,3b922435-7215-42a3-eb26-08dbf343826c,48
ASUS GeForce RTX 4080 Noctua OC Edition5th / 101,Asus,NVIDIA,RTX 4080,GeForce RTX 4080,RTX4080-O16G-NOCTUA90YV0IB2-M0AA0090YV0IB2-M0NA00,16 GB,GDDR6X,2205 MHz,2625 MHz,320 W,PCIe x16,310 mm,2 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"March 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$1550,https://pangoly.com/en/product/asus-geforce-rtx-4080-noctua-oc-edition,b2c66e0f-5f60-4ead-cc6b-08db310e0e4d,48
MSI GeForce RTX 4070 Ti GAMING X TRIO WHITE 12G11th / 101,Msi,NVIDIA,RTX 4070,GeForce RTX 4070 Ti,GeForce RTX 4070 Ti GAMING X TRIO WHITE 12GRTX 4070 Ti GAMING X TRIO WHITE 12G,12 GB,GDDR6X,2310 MHz,2760 MHz,285 W,PCIe x16,337 mm,3 Fans,1 PCIe 16-pin,No,No,3,1,Yes,No,3,"March 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,2,Out of Stock,$760,https://pangoly.com/en/product/msi-geforce-rtx-4070-ti-gaming-x-trio-white-12g,f0670496-0f27-492b-cc6a-08db310e0e4d,48
Gigabyte GeForce RTX 3060 Ti Eagle OC D6X 8G39th / 101,Gigabyte,NVIDIA,RTX 3060,GeForce RTX 3060 Ti,GV-N306TXEAGLE OC-8GD,8 GB,GDDR6X,1665 MHz,1680 MHz,200 W,PCIe x16,282 mm,3 Fans,2 PCIe 8-pin,No,No,2,2,Yes,No,2,"February 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,0,Out of Stock,$380,https://pangoly.com/en/product/gigabyte-geforce-rtx-3060-ti-eagle-oc-d6x-8g,2ea4db32-2f5e-435c-686d-08db3296cb36,48
ASUS TUF Gaming GeForce RTX 3060 Ti OC Edition39th / 101,Asus,NVIDIA,RTX 3060,GeForce RTX 3060 Ti,tuf-rtx3060ti-o8gd6x-gaming90YV0IL0-M0NA0090YV0IL0-M0AA00,8 GB,GDDR6X,1410 MHz,1785 MHz,200 W,PCIe x16,302 mm,3 Fans,2 PCIe 8-pin,No,No,3,2,Yes,No,2,"January 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,7,In Stock,$435,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-3060-ti-oc-edition,3ce3f4d4-874c-4582-6869-08db3296cb36,48
ASUS Dual GeForce RTX 3060 Ti OC Edition39th / 101,Asus,NVIDIA,RTX 3060,GeForce RTX 3060 Ti,dual-rtx3060ti-o8gd6x90YV0IP0-M0NA0090YV0IP0-M0AA00,8 GB,GDDR6X,1410 MHz,1710 MHz,200 W,PCIe x16,230 mm,2 Fans,2 PCIe 8-pin,No,No,3,1,Yes,No,2,"January 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$420,https://pangoly.com/en/product/asus-dual-geforce-rtx-3060-ti-oc-edition,7267baad-d8ca-4fb1-6868-08db3296cb36,48
ASUS Dual GeForce RTX 3060 Ti White OC Edition39th / 101,Asus,NVIDIA,RTX 3060,GeForce RTX 3060 Ti,dual-rtx3060ti-o8gd6x-white90YV0IP2-M0NA0090YV0IP2-M0AA00,8 GB,GDDR6X,1410 MHz,1710 MHz,200 W,PCIe x16,230 mm,2 Fans,2 PCIe 8-pin,No,No,3,1,Yes,No,2,"January 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,4,In Stock,$430,https://pangoly.com/en/product/asus-dual-geforce-rtx-3060-ti-white-oc-edition,f9362fb9-ef73-41e0-686a-08db3296cb36,48
ASUS TUF Gaming GeForce RTX 4070 Ti OC Edition11th / 101,Asus,NVIDIA,RTX 4070,GeForce RTX 4070 Ti,TUF-RTX4070TI-O12G-GAMING90YV0IJ0-M0NA0090YV0IJ0-M0AA00,12 GB,GDDR6X,2310 MHz,2760 MHz,285 W,PCIe x16,305 mm,3 Fans,1 PCIe 16-pin,No,No,3,2,Yes,No,2,"January 2023* First availability for purchase, it may not correspond to the actual market launch date.",$96,5/5,1,In Stock,$860,https://pangoly.com/en/product/asus-tuf-gaming-geforce-rtx-4070-ti-oc-edition,2d32453e-f36b-1410-8bb5-003fe7c988bc,49
